date,symbol,close
2024-10-02,TERRA,84.486684
2024-10-03,AURORA,94.978574
2024-10-03,CIRRUS,113.288391
2024-10-03,HARBOR,99.445917
2024-10-03,TERRA,83.951954
2024-10-04,AURORA,94.826037
2024-10-04,CIRRUS,112.854109
2024-10-04,HARBOR,99.440683
2024-10-04,TERRA,84.392352
2024-10-07,AURORA,92.828424
2024-10-07,CIRRUS,113.278609
2024-10-07,HARBOR,99.281317
2024-10-07,TERRA,84.378443
2024-10-08,AURORA,93.423058
2024-10-08,CIRRUS,113.261474
2024-10-08,HARBOR,99.327376
2024-10-08,TERRA,84.459290
2024-10-09,AURORA,94.045800
2024-10-09,CIRRUS,112.795041
2024-10-09,HARBOR,99.567735
2024-10-09,TERRA,84.827620
2024-10-10,AURORA,93.729593
2024-10-10,CIRRUS,112.441258
2024-10-10,HARBOR,99.612493
2024-10-10,TERRA,85.858082
2024-10-11,AURORA,93.320745
2024-10-11,CIRRUS,113.380149
2024-10-11,HARBOR,99.449908
2024-10-11,TERRA,85.612244
2024-10-14,AURORA,92.448849
2024-10-14,CIRRUS,113.326159
2024-10-14,HARBOR,99.428411
2024-10-14,TERRA,85.203635
2024-10-15,AURORA,91.636029
2024-10-15,CIRRUS,114.093517
2024-10-15,HARBOR,99.277913
2024-10-15,TERRA,84.087139
2024-10-16,AURORA,92.154650
2024-10-16,CIRRUS,114.107218
2024-10-16,HARBOR,99.389980
2024-10-16,TERRA,83.861791
2024-10-17,AURORA,93.371094
2024-10-17,CIRRUS,113.558725
2024-10-17,HARBOR,99.550056
2024-10-17,TERRA,84.221089
2024-10-18,AURORA,94.278618
2024-10-18,CIRRUS,113.513511
2024-10-18,HARBOR,99.653333
2024-10-18,TERRA,85.104874
2024-10-21,AURORA,94.488417
2024-10-21,CIRRUS,112.873400
2024-10-21,HARBOR,99.659720
2024-10-21,TERRA,84.932490
2024-10-22,AURORA,95.112971
2024-10-22,CIRRUS,113.291764
2024-10-22,HARBOR,99.640438
2024-10-22,TERRA,84.185462
2024-10-23,AURORA,94.678358
2024-10-23,CIRRUS,113.544470
2024-10-23,HARBOR,99.896783
2024-10-23,TERRA,84.211342
2024-10-24,AURORA,94.633276
2024-10-24,CIRRUS,114.186858
2024-10-24,HARBOR,99.928931
2024-10-24,TERRA,84.979743
2024-10-25,AURORA,94.537973
2024-10-25,CIRRUS,114.870909
2024-10-25,HARBOR,99.914155
2024-10-25,TERRA,84.407981
2024-10-28,AURORA,93.457548
2024-10-28,CIRRUS,115.442064
2024-10-28,HARBOR,100.005122
2024-10-28,TERRA,84.438618
2024-10-29,AURORA,95.640650
2024-10-29,CIRRUS,115.427006
2024-10-29,HARBOR,100.053776
2024-10-29,TERRA,85.200299
2024-10-30,AURORA,94.974756
2024-10-30,CIRRUS,116.687494
2024-10-30,HARBOR,99.907631
2024-10-30,TERRA,85.167075
2024-10-31,AURORA,93.200818
2024-10-31,CIRRUS,116.799101
2024-10-31,HARBOR,99.914966
2024-10-31,TERRA,84.840052
2024-11-01,AURORA,94.896121
2024-11-01,CIRRUS,116.809747
2024-11-01,HARBOR,99.966677
2024-11-01,TERRA,85.727921
2024-11-04,AURORA,95.530991
2024-11-04,CIRRUS,116.645263
2024-11-04,HARBOR,99.843701
2024-11-04,TERRA,86.484026
2024-11-05,AURORA,96.156734
2024-11-05,CIRRUS,116.963457
2024-11-05,HARBOR,99.820119
2024-11-05,TERRA,86.607950
2024-11-06,AURORA,96.818740
2024-11-06,CIRRUS,116.463461
2024-11-06,HARBOR,99.869865
2024-11-06,TERRA,85.649081
2024-11-07,AURORA,97.286896
2024-11-07,CIRRUS,116.120897
2024-11-07,HARBOR,99.750929
2024-11-07,TERRA,87.176894
2024-11-08,AURORA,96.047607
2024-11-08,CIRRUS,116.087294
2024-11-08,HARBOR,99.726516
2024-11-08,TERRA,87.326876
2024-11-11,AURORA,96.909163
2024-11-11,CIRRUS,116.060062
2024-11-11,HARBOR,99.913935
2024-11-11,TERRA,87.591738
2024-11-12,AURORA,97.823868
2024-11-12,CIRRUS,116.174408
2024-11-12,HARBOR,99.748234
2024-11-12,TERRA,87.442203
2024-11-13,AURORA,98.822356
2024-11-13,CIRRUS,116.156877
2024-11-13,HARBOR,99.896102
2024-11-13,TERRA,86.969380
2024-11-14,AURORA,99.445129
2024-11-14,CIRRUS,116.258953
2024-11-14,HARBOR,100.140698
2024-11-14,TERRA,87.728763
2024-11-15,AURORA,100.064547
2024-11-15,CIRRUS,116.335591
2024-11-15,HARBOR,100.188090
2024-11-15,TERRA,87.433484
2024-11-18,AURORA,100.213866
2024-11-18,CIRRUS,116.185613
2024-11-18,HARBOR,100.261072
2024-11-18,TERRA,88.397442
2024-11-19,AURORA,100.618771
2024-11-19,CIRRUS,115.851798
2024-11-19,HARBOR,100.537617
2024-11-19,TERRA,88.341066
2024-11-20,AURORA,102.032266
2024-11-20,CIRRUS,115.762157
2024-11-20,HARBOR,100.515360
2024-11-20,TERRA,89.191409
2024-11-21,AURORA,101.978346
2024-11-21,CIRRUS,115.804032
2024-11-21,HARBOR,100.463643
2024-11-21,TERRA,89.983760
2024-11-22,AURORA,104.143696
2024-11-22,CIRRUS,115.548172
2024-11-22,HARBOR,100.313544
2024-11-22,TERRA,89.501806
2024-11-25,AURORA,102.918394
2024-11-25,CIRRUS,115.253770
2024-11-25,HARBOR,100.515206
2024-11-25,TERRA,89.558639
2024-11-26,AURORA,104.173456
2024-11-26,CIRRUS,115.507844
2024-11-26,HARBOR,100.561856
2024-11-26,TERRA,90.503370
2024-11-27,AURORA,105.186007
2024-11-27,CIRRUS,114.958648
2024-11-27,HARBOR,100.555938
2024-11-27,TERRA,90.231194
2024-11-28,AURORA,104.116497
2024-11-28,CIRRUS,114.694105
2024-11-28,HARBOR,100.634686
2024-11-28,TERRA,90.540314
2024-11-29,AURORA,104.008879
2024-11-29,CIRRUS,114.228024
2024-11-29,HARBOR,100.609295
2024-11-29,TERRA,90.429355
2024-12-02,AURORA,102.799584
2024-12-02,CIRRUS,113.987101
2024-12-02,HARBOR,100.651793
2024-12-02,TERRA,90.866546
2024-12-03,AURORA,103.728625
2024-12-03,CIRRUS,114.174270
2024-12-03,HARBOR,100.800281
2024-12-03,TERRA,91.825259
2024-12-04,AURORA,103.229143
2024-12-04,CIRRUS,114.185230
2024-12-04,HARBOR,100.762746
2024-12-04,TERRA,92.032556
2024-12-05,AURORA,102.974205
2024-12-05,CIRRUS,114.030216
2024-12-05,HARBOR,100.925308
2024-12-05,TERRA,92.707045
2024-12-06,AURORA,103.242673
2024-12-06,CIRRUS,114.525228
2024-12-06,HARBOR,101.001160
2024-12-06,TERRA,93.358155
2024-12-09,AURORA,104.831271
2024-12-09,CIRRUS,114.945828
2024-12-09,HARBOR,100.832481
2024-12-09,TERRA,93.351641
2024-12-10,AURORA,105.371107
2024-12-10,CIRRUS,114.997458
2024-12-10,HARBOR,100.813707
2024-12-10,TERRA,92.981920
2024-12-11,AURORA,104.080869
2024-12-11,CIRRUS,114.577341
2024-12-11,HARBOR,101.125891
2024-12-11,TERRA,92.653785
2024-12-12,AURORA,102.445693
2024-12-12,CIRRUS,114.848365
2024-12-12,HARBOR,100.946503
2024-12-12,TERRA,91.146678
2024-12-13,AURORA,100.890740
2024-12-13,CIRRUS,115.274505
2024-12-13,HARBOR,100.939144
2024-12-13,TERRA,89.737268
2024-12-16,AURORA,100.165702
2024-12-16,CIRRUS,115.681527
2024-12-16,HARBOR,100.654870
2024-12-16,TERRA,87.995315
2024-12-17,AURORA,100.159801
2024-12-17,CIRRUS,115.845483
2024-12-17,HARBOR,100.717861
2024-12-17,TERRA,87.281760
2024-12-18,AURORA,101.023474
2024-12-18,CIRRUS,115.419391
2024-12-18,HARBOR,100.744985
2024-12-18,TERRA,88.676850
2024-12-19,AURORA,102.237289
2024-12-19,CIRRUS,115.343333
2024-12-19,HARBOR,100.633889
2024-12-19,TERRA,89.277403
2024-12-20,AURORA,104.201781
2024-12-20,CIRRUS,115.098736
2024-12-20,HARBOR,100.825008
2024-12-20,TERRA,90.008442
2024-12-23,AURORA,104.498391
2024-12-23,CIRRUS,115.148159
2024-12-23,HARBOR,101.041999
2024-12-23,TERRA,91.563676
2024-12-24,AURORA,105.645017
2024-12-24,CIRRUS,114.264019
2024-12-24,HARBOR,101.116135
2024-12-24,TERRA,91.759148
2024-12-25,AURORA,105.585847
2024-12-25,CIRRUS,114.222521
2024-12-25,HARBOR,100.971374
2024-12-25,TERRA,92.384531
2024-12-26,AURORA,106.330130
2024-12-26,CIRRUS,113.788934
2024-12-26,HARBOR,101.085847
2024-12-26,TERRA,91.808639
2024-12-27,AURORA,107.202211
2024-12-27,CIRRUS,113.272303
2024-12-27,HARBOR,100.984924
2024-12-27,TERRA,92.856184
2024-12-30,AURORA,106.173518
2024-12-30,CIRRUS,112.865259
2024-12-30,HARBOR,101.004534
2024-12-30,TERRA,92.054887
2024-12-31,AURORA,104.970015
2024-12-31,CIRRUS,113.505436
2024-12-31,HARBOR,100.977272
2024-12-31,TERRA,91.433750
2025-01-01,AURORA,104.482904
2025-01-01,CIRRUS,114.420096
2025-01-01,HARBOR,100.801814
2025-01-01,TERRA,91.422780
2025-01-02,AURORA,103.632973
2025-01-02,CIRRUS,114.628142
2025-01-02,HARBOR,100.794428
2025-01-02,TERRA,90.756476
2025-01-03,AURORA,102.928930
2025-01-03,CIRRUS,114.777674
2025-01-03,HARBOR,101.021422
2025-01-03,TERRA,90.764594
2025-01-06,AURORA,102.621136
2025-01-06,CIRRUS,114.570221
2025-01-06,HARBOR,101.149760
2025-01-06,TERRA,90.919569
2025-01-07,AURORA,104.006606
2025-01-07,CIRRUS,113.810635
2025-01-07,HARBOR,101.003804
2025-01-07,TERRA,90.101358
2025-01-08,AURORA,103.995518
2025-01-08,CIRRUS,114.262476
2025-01-08,HARBOR,101.033950
2025-01-08,TERRA,90.757657
2025-01-09,AURORA,103.879085
2025-01-09,CIRRUS,114.538786
2025-01-09,HARBOR,100.993991
2025-01-09,TERRA,91.511342
2025-01-10,AURORA,106.676869
2025-01-10,CIRRUS,114.506067
2025-01-10,HARBOR,100.924693
2025-01-10,TERRA,92.251548
2025-01-13,AURORA,107.585592
2025-01-13,CIRRUS,113.815458
2025-01-13,HARBOR,100.961162
2025-01-13,TERRA,92.301733
2025-01-14,AURORA,107.050622
2025-01-14,CIRRUS,113.852685
2025-01-14,HARBOR,100.825408
2025-01-14,TERRA,91.604773
2025-01-15,AURORA,105.064928
2025-01-15,CIRRUS,114.082563
2025-01-15,HARBOR,101.026507
2025-01-15,TERRA,90.457594
2025-01-16,AURORA,105.798297
2025-01-16,CIRRUS,114.403827
2025-01-16,HARBOR,101.234142
2025-01-16,TERRA,91.904196
2025-01-17,AURORA,106.602163
2025-01-17,CIRRUS,114.318871
2025-01-17,HARBOR,101.681846
2025-01-17,TERRA,92.503961
2025-01-20,AURORA,107.180918
2025-01-20,CIRRUS,114.184063
2025-01-20,HARBOR,101.732682
2025-01-20,TERRA,92.473226
2025-01-21,AURORA,108.869299
2025-01-21,CIRRUS,114.353776
2025-01-21,HARBOR,101.978110
2025-01-21,TERRA,93.414727
2025-01-22,AURORA,109.490500
2025-01-22,CIRRUS,114.531904
2025-01-22,HARBOR,101.966676
2025-01-22,TERRA,94.101671
2025-01-23,AURORA,109.121187
2025-01-23,CIRRUS,114.557003
2025-01-23,HARBOR,102.114586
2025-01-23,TERRA,93.693289
2025-01-24,AURORA,109.580135
2025-01-24,CIRRUS,114.641927
2025-01-24,HARBOR,102.084404
2025-01-24,TERRA,92.457149
2025-01-27,AURORA,109.294679
2025-01-27,CIRRUS,115.018618
2025-01-27,HARBOR,102.095375
2025-01-27,TERRA,92.359957
2025-01-28,AURORA,108.262137
2025-01-28,CIRRUS,114.697591
2025-01-28,HARBOR,102.294347
2025-01-28,TERRA,91.451179
2025-01-29,AURORA,108.903139
2025-01-29,CIRRUS,114.385905
2025-01-29,HARBOR,102.150039
2025-01-29,TERRA,91.093655
2025-01-30,AURORA,108.672894
2025-01-30,CIRRUS,114.418087
2025-01-30,HARBOR,101.958305
2025-01-30,TERRA,91.398165
2025-01-31,AURORA,106.693022
2025-01-31,CIRRUS,114.276283
2025-01-31,HARBOR,101.981177
2025-01-31,TERRA,90.371665
2025-02-03,AURORA,107.696006
2025-02-03,CIRRUS,114.346634
2025-02-03,HARBOR,102.080024
2025-02-03,TERRA,91.044773
2025-02-04,AURORA,106.975575
2025-02-04,CIRRUS,114.712930
2025-02-04,HARBOR,102.013890
2025-02-04,TERRA,91.122012
2025-02-05,AURORA,106.601067
2025-02-05,CIRRUS,114.749708
2025-02-05,HARBOR,102.052418
2025-02-05,TERRA,92.049390
2025-02-06,AURORA,106.074181
2025-02-06,CIRRUS,115.153139
2025-02-06,HARBOR,102.002861
2025-02-06,TERRA,91.234014
2025-02-07,AURORA,106.794893
2025-02-07,CIRRUS,115.190483
2025-02-07,HARBOR,101.776042
2025-02-07,TERRA,92.178870
2025-02-10,AURORA,107.448936
2025-02-10,CIRRUS,114.850590
2025-02-10,HARBOR,101.755903
2025-02-10,TERRA,92.755843
2025-02-11,AURORA,107.942000
2025-02-11,CIRRUS,115.111126
2025-02-11,HARBOR,101.749527
2025-02-11,TERRA,93.885648
2025-02-12,AURORA,108.283453
2025-02-12,CIRRUS,115.000208
2025-02-12,HARBOR,101.779802
2025-02-12,TERRA,92.766184
2025-02-13,AURORA,108.625309
2025-02-13,CIRRUS,114.559012
2025-02-13,HARBOR,101.892115
2025-02-13,TERRA,92.832743
2025-02-14,AURORA,106.692900
2025-02-14,CIRRUS,115.054784
2025-02-14,HARBOR,102.190872
2025-02-14,TERRA,93.141143
2025-02-17,AURORA,107.117734
2025-02-17,CIRRUS,115.087987
2025-02-17,HARBOR,102.103187
2025-02-17,TERRA,93.002919
2025-02-18,AURORA,105.755335
2025-02-18,CIRRUS,114.851188
2025-02-18,HARBOR,101.793735
2025-02-18,TERRA,93.116366
2025-02-19,AURORA,106.408874
2025-02-19,CIRRUS,114.693731
2025-02-19,HARBOR,101.999139
2025-02-19,TERRA,93.905638
2025-02-20,AURORA,104.644011
2025-02-20,CIRRUS,114.904420
2025-02-20,HARBOR,101.642683
2025-02-20,TERRA,93.200980
2025-02-21,AURORA,105.446923
2025-02-21,CIRRUS,114.731081
2025-02-21,HARBOR,101.819053
2025-02-21,TERRA,93.492195
2025-02-24,AURORA,106.561305
2025-02-24,CIRRUS,114.468075
2025-02-24,HARBOR,101.896575
2025-02-24,TERRA,92.735834
